* ComfyAgent running at http://127.0.0.1:8190  (ComfyUI: http://127.0.0.1:8188)
* gallery root: D:\tools\ComfyUI-aki-v3\ComfyUI\output
* obsidian vault: E:\work\obsidian\TungwaiKu
    return self.api(method, path, q, body)
           ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\work\gitee\comfy-agent\server.py", line 1145, in api
    return self.send_file(full, mime, ranges=self.headers.get("Range"),
           ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
                          download_name=os.path.basename(full) if q.get("download") == "1" else None)
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\work\gitee\comfy-agent\server.py", line 1007, in send_file
    self.wfile.write(chunk)
    ~~~~~~~~~~~~~~~~^^^^^^^
  File "D:\tools\ComfyUI-aki-v3\python\Lib\socketserver.py", line 845, in write
    self._sock.sendall(b)
    ~~~~~~~~~~~~~~~~~~^^^
ConnectionAbortedError: [WinError 10053] 你的主机中的软件中止了一个已建立的连接。
[16:17:07] "GET /api/media?path=h3%2Ffilms%2F03_%E9%9C%93%E8%99%B9%E5%BF%83%E5%8A%A8_%E9%9F%A9%E5%9B%A2.mp4 HTTP/1.1" 500 -
----------------------------------------
Exception occurred during processing of request from ('127.0.0.1', 62903)
Traceback (most recent call last):
  File "D:\tools\ComfyUI-aki-v3\python\Lib\socketserver.py", line 697, in process_request_thread
    self.finish_request(request, client_address)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\tools\ComfyUI-aki-v3\python\Lib\socketserver.py", line 362, in finish_request
    self.RequestHandlerClass(request, client_address, self)
    ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\tools\ComfyUI-aki-v3\python\Lib\socketserver.py", line 766, in __init__
    self.handle()
    ~~~~~~~~~~~^^
  File "D:\tools\ComfyUI-aki-v3\python\Lib\http\server.py", line 449, in handle
    self.handle_one_request()
    ~~~~~~~~~~~~~~~~~~~~~~~^^
  File "D:\tools\ComfyUI-aki-v3\python\Lib\http\server.py", line 415, in handle_one_request
    self.raw_requestline = self.rfile.readline(65537)
                           ~~~~~~~~~~~~~~~~~~~^^^^^^^
  File "D:\tools\ComfyUI-aki-v3\python\Lib\socket.py", line 719, in readinto
    return self._sock.recv_into(b)
           ~~~~~~~~~~~~~~~~~~~~^^^
ConnectionAbortedError: [WinError 10053] 你的主机中的软件中止了一个已建立的连接。
----------------------------------------
[16:17:07] "GET /api/media?path=h3%2Ffilms%2F03_%E9%9C%93%E8%99%B9%E5%BF%83%E5%8A%A8_%E9%9F%A9%E5%9B%A2.mp4 HTTP/1.1" 206 -
[16:17:07] "GET /api/media?path=h3%2Ffilms%2F03_%E9%9C%93%E8%99%B9%E5%BF%83%E5%8A%A8_%E9%9F%A9%E5%9B%A2.mp4 HTTP/1.1" 206 -
[16:17:08] "GET /api/media?path=h3%2F03_kpop%2F03_S6_00001_.mp4 HTTP/1.1" 206 -
[16:17:08] "GET /api/media/meta?path=h3%2F03_kpop%2F03_S6_00001_.mp4 HTTP/1.1" 200 -
[16:17:09] "GET /api/media?path=h3%2Ffilms%2F01_%E6%9A%97%E5%A4%9C%E5%B4%9B%E8%B5%B7_2D%E7%BE%8E%E6%BC%AB.mp4 HTTP/1.1" 206 -
[16:17:15] "GET /api/media?path=h3%2F01_meiman%2F01_S4_00001_.mp4 HTTP/1.1" 206 -
[16:17:16] "GET /api/media?path=h3%2F03_kpop%2F03_S4_00001_.mp4 HTTP/1.1" 206 -
[16:17:29] "GET /api/queue HTTP/1.1" 200 -
[16:17:29] "GET /api/queue HTTP/1.1" 200 -
[16:17:29] "GET /api/history?limit=25 HTTP/1.1" 200 -
[16:17:29] "GET /api/history?limit=25 HTTP/1.1" 200 -
[16:17:29] "GET /api/media?path=cm_F__00001_.mp4&thumb=1 HTTP/1.1" 200 -
[16:17:29] "GET /api/media?path=cm_E__00001_.mp4&thumb=1 HTTP/1.1" 200 -
[16:17:29] "GET /api/media?path=cmNew_A__00001_.mp4&thumb=1 HTTP/1.1" 200 -
[16:17:29] "GET /api/queue HTTP/1.1" 200 -
[16:17:29] "GET /api/history?limit=25 HTTP/1.1" 200 -
[16:17:32] "GET /api/queue HTTP/1.1" 200 -
[16:17:32] "GET /api/history?limit=25 HTTP/1.1" 200 -
[16:17:34] "GET /api/obsidian/status HTTP/1.1" 200 -
[16:17:34] "GET /api/obsidian/archives HTTP/1.1" 200 -
[16:17:34] "GET /api/obsidian/notes HTTP/1.1" 200 -
----------------------------------------
Exception occurred during processing of request from ('127.0.0.1', 65166)
Traceback (most recent call last):
  File "D:\tools\ComfyUI-aki-v3\python\Lib\socketserver.py", line 697, in process_request_thread
    self.finish_request(request, client_address)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\tools\ComfyUI-aki-v3\python\Lib\socketserver.py", line 362, in finish_request
    self.RequestHandlerClass(request, client_address, self)
    ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\tools\ComfyUI-aki-v3\python\Lib\socketserver.py", line 766, in __init__
    self.handle()
    ~~~~~~~~~~~^^
  File "D:\tools\ComfyUI-aki-v3\python\Lib\http\server.py", line 449, in handle
    self.handle_one_request()
    ~~~~~~~~~~~~~~~~~~~~~~~^^
  File "D:\tools\ComfyUI-aki-v3\python\Lib\http\server.py", line 415, in handle_one_request
    self.raw_requestline = self.rfile.readline(65537)
                           ~~~~~~~~~~~~~~~~~~~^^^^^^^
  File "D:\tools\ComfyUI-aki-v3\python\Lib\socket.py", line 719, in readinto
    return self._sock.recv_into(b)
           ~~~~~~~~~~~~~~~~~~~~^^^
ConnectionAbortedError: [WinError 10053] 你的主机中的软件中止了一个已建立的连接。
----------------------------------------
[16:18:19] "POST /api/settings HTTP/1.1" 200 -
[16:18:28] "GET /api/obsidian/status HTTP/1.1" 200 -
[16:18:28] "GET /api/obsidian/archives HTTP/1.1" 200 -
